name,date,high,low,close,volume
Solana,2023-09-21,20.2686,19.3636,19.461,2847611694.0
Solana,2023-09-22,19.7722,19.2338,19.4444,1891972514.0
Solana,2023-09-23,19.5731,19.326,19.4927,1504337244.0
Solana,2023-09-24,19.6669,19.3174,19.3904,942880952.0
Solana,2023-09-25,19.7264,19.2312,19.4247,1416948408.0
Solana,2023-09-26,19.5074,18.975,19.06,1287711455.0
Solana,2023-09-27,19.4925,18.8619,19.2102,1059528813.0
Solana,2023-09-28,20.0509,19.1329,20.037,755828256.0
Solana,2023-09-29,20.4555,19.8967,20.3761,877026153.7
Solana,2023-09-30,21.8111,20.152,21.4624,813610607.0
Solana,2023-10-01,24.4252,21.1733,23.9407,1533251108.0
Solana,2023-10-02,24.647,23.0289,23.4711,2463923899.0
Solana,2023-10-03,24.6617,23.3404,23.5548,2317618398.0
Solana,2023-10-04,23.7329,22.7459,23.1788,2121799310.0
Solana,2023-10-05,23.7196,22.6412,22.7363,1469037798.0
Solana,2023-10-06,23.7614,22.7754,23.4933,1452731487.0
Solana,2023-10-07,23.9713,23.2049,23.3793,1291129950.0
Solana,2023-10-08,23.6244,23.1907,23.3353,786615404.6
Solana,2023-10-09,23.4048,21.8513,22.2106,963229516.3
Solana,2023-10-10,22.4983,21.7841,22.184,1063905149.0
Solana,2023-10-11,22.4137,21.7635,22.0577,998636892.3
Solana,2023-10-12,22.0228,21.1668,21.3695,971626514.4
Solana,2023-10-13,22.2318,21.1662,21.9171,821583996.2
Solana,2023-10-14,22.2526,21.8664,22.1139,835146387.8
Solana,2023-10-15,22.1943,21.7901,22.007,496496831.6
Solana,2023-10-16,24.4261,21.988,24.0509,1298075275.0
Solana,2023-10-17,24.5281,23.6698,24.0336,2113806493.0
Solana,2023-10-18,24.3155,23.4944,23.4991,1361667080.0
Solana,2023-10-19,25.3955,23.2088,25.0101,1413133444.0
Solana,2023-10-20,27.3645,24.7829,27.0829,2883343887.0
Solana,2023-10-21,30.186,26.7131,29.4251,2993564954.0
Solana,2023-10-22,29.9614,28.2303,29.1105,3075703847.0
Solana,2023-10-23,32.5008,28.8196,31.8168,3234538905.0
Solana,2023-10-24,32.4595,29.6884,30.1562,4742319288.0
Solana,2023-10-25,33.6875,30.0182,32.5141,3924500260.0
Solana,2023-10-26,33.2078,30.8658,32.7131,3098087535.0
Solana,2023-10-27,33.2791,31.5512,31.7666,2596858394.0
Solana,2023-10-28,32.5335,31.5335,31.6946,1727652083.0
Solana,2023-10-29,33.1178,31.4878,32.8362,1172352247.0
Solana,2023-10-30,35.1828,32.4251,34.9907,2106655895.0
Solana,2023-10-31,38.4526,34.92,38.433,3182547699.0
Solana,2023-11-01,46.2009,37.9303,41.3477,5520823788.0
Solana,2023-11-02,44.4727,39.1142,40.1625,9104262177.0
Solana,2023-11-03,40.0182,38.2072,39.6313,6060132166.0
Solana,2023-11-04,42.6351,39.218,42.294,3835897045.0
Solana,2023-11-05,42.8409,40.5078,41.2917,2554516703.0
Solana,2023-11-06,42.1849,39.8359,42.1849,2157052690.0
Solana,2023-11-07,44.4907,40.3766,43.1654,3120597525.0
Solana,2023-11-08,43.7895,42.4154,43.2328,3629847638.0
Solana,2023-11-09,48.6217,42.6535,45.4199,4374041398.0
Solana,2023-11-10,57.3392,45.1923,56.6532,7458849424.0
Solana,2023-11-11,63.2363,54.0915,56.2981,9512197921.0
Solana,2023-11-12,61.7002,55.0446,55.9897,9012842570.0
Solana,2023-11-13,59.3681,52.0536,52.1926,6219169114.0
Solana,2023-11-14,57.5666,52.4396,56.9071,6963212975.0
Solana,2023-11-15,66.7495,56.3811,65.4746,7595728112.0
Solana,2023-11-16,68.0574,56.8301,57.9852,8295721432.0
Solana,2023-11-17,60.411,54.6295,58.1607,7815585323.0
Solana,2023-11-18,59.2626,55.0956,58.5434,5370988652.0
Solana,2023-11-19,61.9631,56.9036,61.5529,4253000884.0
Solana,2023-11-20,61.1666,56.2075,56.4962,4199612752.0
Solana,2023-11-21,57.3404,51.9007,52.1914,4746578703.0
Solana,2023-11-22,58.6263,52.4858,57.585,5473255166.0
Solana,2023-11-23,59.3613,56.2572,56.6032,4075375672.0
Solana,2023-11-24,58.7131,56.3482,56.886,2796202932.0
Solana,2023-11-25,59.6347,56.2237,58.8609,2925119867.0
Solana,2023-11-26,59.0351,56.553,57.6492,1871667859.0
Solana,2023-11-27,57.9823,53.7218,55.1094,2566031302.0
Solana,2023-11-28,58.5892,54.0966,58.156,2971410208.0
Solana,2023-11-29,61.5351,57.8792,59.185,4024099642.0
Solana,2023-11-30,61.602,58.9104,59.2705,3700166785.0
Solana,2023-12-01,61.6937,58.7723,59.7753,3224115523.0
Solana,2023-12-02,63.5086,59.7817,63.5086,3064345137.0
Solana,2023-12-03,65.2932,62.4468,63.0207,3364356952.0
Solana,2023-12-04,65.1831,60.3689,61.5491,3926504996.0
Solana,2023-12-05,62.3324,59.2448,60.9504,3966742696.0
Solana,2023-12-06,66.402,61.5188,61.9328,5637847858.0
Solana,2023-12-07,69.2384,61.7529,67.8705,5239261063.0
Solana,2023-12-08,74.9796,68.452,74.754,7914141359.0
Solana,2023-12-09,77.5529,72.1696,72.34,6419304670.0
Solana,2023-12-10,74.8253,70.9171,74.8253,4716649769.0
Solana,2023-12-11,74.5967,67.214,70.3263,6277621546.0
Solana,2023-12-12,72.3153,66.1364,68.7703,5997654700.0
Solana,2023-12-13,72.4703,64.5065,70.9437,4901652998.0
Solana,2023-12-14,76.3066,69.8186,75.7272,4881921222.0
Solana,2023-12-15,79.2074,72.5804,72.5804,5899993767.0
Solana,2023-12-16,77.224,71.8316,73.4823,4937512187.0
Solana,2023-12-17,74.7287,70.8901,71.2907,3294549271.0
Solana,2023-12-18,75.3914,67.4213,74.4084,4231865945.0
Solana,2023-12-19,76.338,72.2619,73.073,4539609063.0
Solana,2023-12-20,83.8895,73.2455,82.4289,5546245126.0
Solana,2023-12-21,95.182,81.628,94.0013,9354364484.0
Solana,2023-12-22,99.3053,91.149,98.3141,11759832244.0
Solana,2023-12-23,109.336,93.361,107.7496,7667423936.0
Solana,2023-12-24,117.3198,107.8219,112.7023,13309609370.0
Solana,2023-12-25,125.3934,109.0318,121.3494,11577596864.0
Solana,2023-12-26,120.8954,104.0087,112.6387,13022271267.0
Solana,2023-12-27,114.9011,105.6063,107.1748,11410864227.0
Solana,2023-12-28,109.3014,97.5715,102.1338,9410960688.0
Solana,2023-12-29,109.7617,100.1647,106.2098,9810188992.0
Solana,2023-12-30,107.1061,101.0506,101.8192,6395418260.0
Solana,2023-12-31,105.1609,99.9083,101.459,3947658723.0
Solana,2024-01-01,109.5149,101.816,109.4261,4055928355.0
Solana,2024-01-02,116.7305,106.4573,106.8016,6524784963.0
Solana,2024-01-03,109.8893,89.6822,98.6002,8610595288.0
Solana,2024-01-04,107.9012,97.114,105.1763,8955070468.0
Solana,2024-01-05,105.1974,95.8064,99.8192,6804587492.0
Solana,2024-01-06,99.9242,92.2507,93.7983,5652640635.0
Solana,2024-01-07,96.5317,88.0979,89.2606,4749872637.0
Solana,2024-01-08,99.3699,85.6452,97.6158,7055728568.0
Solana,2024-01-09,103.661,95.6878,99.0868,8720397596.0
Solana,2024-01-10,105.02,92.5849,102.2632,7778746004.0
Solana,2024-01-11,106.834,98.2925,99.9542,9970757552.0
Solana,2024-01-12,100.3953,88.2813,91.4276,6847094931.0
Solana,2024-01-13,96.8325,90.1786,95.7014,5643071511.0
Solana,2024-01-14,102.3034,93.8821,93.8821,4549904421.0
Solana,2024-01-15,96.7518,93.1866,94.5612,5081235820.0
Solana,2024-01-16,98.5546,94.4337,97.6366,3777229258.0
Solana,2024-01-17,102.4518,97.1,101.8619,5472382989.0
Solana,2024-01-18,102.5634,92.3894,94.3288,6504259439.0
Solana,2024-01-19,96.2432,87.3396,93.3781,6039891877.0
Solana,2024-01-20,93.8684,90.4238,92.5936,4921040834.0
Solana,2024-01-21,93.809,90.9712,90.9712,2390143295.0
Solana,2024-01-22,91.6562,83.1186,83.5028,3800171236.0
Solana,2024-01-23,85.8826,79.1284,84.1726,6858042083.0
Solana,2024-01-24,89.0015,83.3637,89.0015,6594419762.0
Solana,2024-01-25,89.499,85.2266,86.9808,4672361998.0
Solana,2024-01-26,93.5644,86.1689,92.2294,4350111485.0
Solana,2024-01-27,94.3891,90.8447,94.1036,4029054884.0
Solana,2024-01-28,99.0853,93.497,95.9148,4250863906.0
Solana,2024-01-29,101.5667,95.161,101.4756,5545186644.0
Solana,2024-01-30,106.1341,101.0659,101.2836,6565033487.0
Solana,2024-01-31,102.4638,96.1906,97.1097,7609656413.0
Solana,2024-02-01,97.959,93.2415,97.6694,7608682472.0
Solana,2024-02-02,102.2959,97.3975,100.3841,5752280735.0
Solana,2024-02-03,100.9926,96.8047,97.7148,4162551130.0
Solana,2024-02-04,98.4398,95.2364,95.5576,2854641505.0
Solana,2024-02-05,98.3337,94.3598,95.6788,3546011229.0
Solana,2024-02-06,97.7516,93.4462,96.9596,3859718566.0
Solana,2024-02-07,101.1412,94.869,100.8498,3753384803.0
Solana,2024-02-08,104.6447,100.6137,102.7791,5178402151.0
Solana,2024-02-09,108.6521,102.9356,106.7064,5432765543.0
Solana,2024-02-10,110.3904,106.93,108.9224,5770836952.0
Solana,2024-02-11,110.2795,107.2353,107.4627,3610469673.0
Solana,2024-02-12,111.7915,103.6882,111.7915,4447687471.0
Solana,2024-02-13,114.5823,108.4726,112.6044,6893967585.0
Solana,2024-02-14,118.416,110.9927,116.9288,5988167593.0
Solana,2024-02-15,118.1529,111.9211,113.5726,5567308636.0
Solana,2024-02-16,114.185,108.599,110.7946,5345773973.0
Solana,2024-02-17,111.0884,106.2208,109.3634,4046703476.0
Solana,2024-02-18,113.7868,108.1427,112.4817,3533843602.0
Solana,2024-02-19,114.478,111.2814,111.3852,4151211535.0
Solana,2024-02-20,111.9561,105.5481,108.4411,5092622440.0
Solana,2024-02-21,108.6175,100.9192,105.8153,5532102702.0
Solana,2024-02-22,107.0925,101.9579,102.1345,5003840478.0
Solana,2024-02-23,103.2998,99.1901,100.1682,3895451495.0
Solana,2024-02-24,104.7638,98.8332,104.3578,3519592104.0
Solana,2024-02-25,104.3067,102.2683,103.4764,2526351905.0
Solana,2024-02-26,110.3399,100.6004,109.8877,3602276719.0
Solana,2024-02-27,112.0777,105.8427,108.3856,7257808741.0
Solana,2024-02-28,117.4907,107.5599,117.4243,7440969013.0
Solana,2024-02-29,134.2203,117.8943,125.5798,16343797821.0
Solana,2024-03-01,137.0855,126.4416,130.0437,13120719656.0
Solana,2024-03-02,131.1936,127.7335,129.7422,7962879161.0
Solana,2024-03-03,131.7676,125.9135,130.3812,6458512624.0
Solana,2024-03-04,134.8661,127.896,133.0174,7539509475.0
Solana,2024-03-05,141.9073,118.6473,125.9925,11816922386.0
Solana,2024-03-06,134.8424,120.6177,130.7684,17194700460.0
Solana,2024-03-07,149.0008,130.9144,144.0417,11967775386.0
Solana,2024-03-08,151.8042,142.6645,145.1075,10376514312.0
Solana,2024-03-09,148.9921,144.2045,144.6302,8195215340.0
Solana,2024-03-10,148.3952,140.9658,144.3929,5099806427.0
Solana,2024-03-11,149.7141,138.056,148.6751,8306731819.0
Solana,2024-03-12,154.1499,144.1937,150.535,10030088747.0
Solana,2024-03-13,164.9946,149.0469,163.6903,10502949777.0
Solana,2024-03-14,177.0204,160.5427,175.7236,13447695512.0
Solana,2024-03-15,188.0502,165.3978,183.5691,24649911615.0
Solana,2024-03-16,197.1447,178.0706,181.2849,21967861943.0
Solana,2024-03-17,203.2228,180.5058,202.5703,20415910447.0
Solana,2024-03-18,208.7454,195.8927,196.6727,17741099137.0
Solana,2024-03-19,198.1076,167.872,171.1391,22103233200.0
Solana,2024-03-20,192.0836,165.1314,190.69,20558049700.0
Solana,2024-03-21,194.3096,176.5214,179.674,16243635104.0
Solana,2024-03-22,181.3523,168.5572,173.0469,10430319330.0
Solana,2024-03-23,178.2593,171.6244,173.4681,8046602981.0
Solana,2024-03-24,185.8435,172.1692,183.2111,5328791220.0
Solana,2024-03-25,194.0132,181.6583,189.1513,7866425126.0
Solana,2024-03-26,196.121,186.8691,191.0537,8418444708.0
Solana,2024-03-27,192.2264,180.9432,186.2169,7921551683.0
Solana,2024-03-28,190.5304,181.3066,189.2208,7487891723.0
Solana,2024-03-29,192.6701,183.8853,191.8811,6127292684.0
Solana,2024-03-30,199.3188,191.2758,194.841,7240770668.0
Solana,2024-03-31,202.8148,194.3824,202.4097,5085081849.0
Solana,2024-04-01,204.0388,187.9481,192.8238,7325107524.0
Solana,2024-04-02,192.0343,177.4315,181.2036,9043196790.0
Solana,2024-04-03,191.3136,178.3907,185.4166,9545843430.0
Solana,2024-04-04,189.5326,181.0782,183.7231,6641843894.0
Solana,2024-04-05,184.6679,169.1089,175.0379,7703262570.0
Solana,2024-04-06,179.5696,173.8846,179.0086,6015238921.0
Solana,2024-04-07,182.1192,177.3028,179.3911,5471577644.0
Solana,2024-04-08,183.8753,176.0033,180.5745,5428330615.0
Solana,2024-04-09,180.5807,170.4951,172.77,5965575478.0
Solana,2024-04-10,175.236,164.1298,173.2881,7052221028.0
Solana,2024-04-11,176.0544,170.5147,172.9904,7459801917.0
Solana,2024-04-12,175.6878,150.0654,153.661,6849854008.0
Solana,2024-04-13,154.0832,122.6448,140.2334,12999382837.0
Solana,2024-04-14,151.4833,131.9014,150.5173,21262256843.0
Solana,2024-04-15,154.976,135.1914,138.6756,13258300658.0
Solana,2024-04-16,140.0297,127.3103,136.2733,11756394696.0
Solana,2024-04-17,141.6565,128.4667,132.7335,10815713156.0
Solana,2024-04-18,143.1568,128.4518,141.8702,11087162280.0
Solana,2024-04-19,146.9643,130.1468,143.1888,12440496694.0
Solana,2024-04-20,152.0421,140.521,150.6434,7823794464.0
Solana,2024-04-21,152.754,147.4644,148.7577,5513019901.0
Solana,2024-04-22,157.9723,147.2962,156.9516,5946708933.0
Solana,2024-04-23,159.791,153.3076,154.8944,5869906379.0
Solana,2024-04-24,159.7015,146.0446,148.0038,6386952649.0
Solana,2024-04-25,149.2624,142.5778,145.1106,7216917820.0
Solana,2024-04-26,145.8322,139.2035,139.4176,5648074025.0
Solana,2024-04-27,142.8529,134.8696,141.6924,4819667866.0
Solana,2024-04-28,144.6229,137.461,137.8346,3749075029.0
Solana,2024-04-29,138.9604,133.8763,137.75,3975862007.0
Solana,2024-04-30,139.7223,122.0543,127.0707,5736261405.0
Solana,2024-05-01,134.9606,119.8007,134.726,7600549686.0
Solana,2024-05-02,140.4028,128.6687,138.0045,8249474771.0
Solana,2024-05-03,144.7928,136.3911,143.7629,6332723997.0
Solana,2024-05-04,148.8989,142.7311,146.3169,5079411038.0
Solana,2024-05-05,147.9937,143.8005,145.9042,3432309616.0
Solana,2024-05-06,156.5093,145.758,152.9624,4595609507.0
Solana,2024-05-07,159.1003,148.2417,148.2417,6554100299.0
Solana,2024-05-08,149.8411,140.502,142.6117,5358276600.0
Solana,2024-05-09,153.0267,140.9925,152.684,5094362781.0
Solana,2024-05-10,155.438,145.1478,146.4338,5288021081.0
Solana,2024-05-11,147.4857,143.4779,145.2238,4541212602.0
Solana,2024-05-12,147.5651,143.4169,143.7203,2373714563.0
Solana,2024-05-13,150.0654,138.2707,147.2406,4326537461.0
Solana,2024-05-14,148.9396,142.0652,142.1246,5044092508.0
Solana,2024-05-15,158.5516,141.6189,158.1809,4943437559.0
Solana,2024-05-16,164.2453,156.9553,159.1803,7123687093.0
Solana,2024-05-17,171.2799,159.4632,169.4858,6194902869.0
Solana,2024-05-18,175.9914,169.2184,172.6085,5131218759.0
Solana,2024-05-19,175.1619,166.8102,170.2025,4051142525.0
Solana,2024-05-20,187.1558,168.273,186.3061,6153724181.0
Solana,2024-05-21,188.349,174.8422,178.1388,8868578392.0
Solana,2024-05-22,182.5086,175.8324,176.9453,6583162035.0
Solana,2024-05-23,180.2515,168.0011,176.0346,6699687909.0
Solana,2024-05-24,175.684,163.5165,167.8937,8492368882.0
Solana,2024-05-25,170.248,166.3416,168.4592,4557844169.0
Solana,2024-05-26,168.216,161.4411,163.479,3520550846.0
Solana,2024-05-27,171.9475,163.5099,169.7766,4375583749.0
Solana,2024-05-28,172.6519,165.2353,168.9671,5436839187.0
Solana,2024-05-29,173.5832,167.4538,168.2762,5404494044.0
Solana,2024-05-30,171.9739,163.7914,167.1141,4953547878.0
Solana,2024-05-31,170.4229,164.0535,165.8972,4502958698.0
Solana,2024-06-01,167.8498,165.7777,166.12,3174236646.0
Solana,2024-06-02,167.0255,161.6098,163.3499,2270918814.0
Solana,2024-06-03,168.459,161.9529,165.0679,3634239564.0
Solana,2024-06-04,171.8699,164.5198,171.8699,3629719627.0
Solana,2024-06-05,174.8471,171.3583,173.8305,4399170129.0
Solana,2024-06-06,174.4069,168.2025,170.4532,3408966477.0
Solana,2024-06-07,173.3324,157.4425,163.3037,4202125079.0
Solana,2024-06-08,164.365,157.6033,158.342,5204829355.0
Solana,2024-06-09,162.9034,156.9389,162.0652,2880961731.0
Solana,2024-06-10,162.9948,157.4078,158.9193,2872908947.0
Solana,2024-06-11,159.6495,146.0602,149.4633,4744027298.0
Solana,2024-06-12,161.4772,145.9629,155.1416,5685238302.0
Solana,2024-06-13,154.9749,146.4414,147.28,5539350031.0
Solana,2024-06-14,149.0087,140.1824,143.0864,4323341965.0
Solana,2024-06-15,145.658,143.2231,145.3827,3855265324.0
Solana,2024-06-16,151.0519,143.2997,151.0519,2189576153.0
Solana,2024-06-17,151.605,140.3282,143.382,3783287426.0
Solana,2024-06-18,143.4901,130.9823,137.5585,7231049177.0
Solana,2024-06-19,142.0139,134.8172,135.3871,6040323219.0
Solana,2024-06-20,140.7053,132.5232,133.633,4796050251.0
Solana,2024-06-21,135.3494,129.2263,134.7014,4653695912.0
Solana,2024-06-22,136.612,133.2946,133.7432,3790160542.0
Solana,2024-06-23,135.2424,128.5047,128.7902,1893147180.0
Solana,2024-06-24,132.3634,123.6409,132.2844,4953771941.0
Solana,2024-06-25,139.5541,131.4285,136.6596,6582644450.0
Solana,2024-06-26,139.836,135.0822,136.6218,4255742166.0
Solana,2024-06-27,150.3496,135.5991,149.4845,4637165295.0
Solana,2024-06-28,150.3308,139.4547,139.9626,6355018359.0
Solana,2024-06-29,142.9143,139.8513,140.0167,4097886971.0
Solana,2024-06-30,147.2654,137.3445,146.7118,2947251793.0
Solana,2024-07-01,148.7223,145.994,146.6008,4247688870.0
Solana,2024-07-02,154.8503,146.3073,153.8582,4234276298.0
Solana,2024-07-03,154.3776,139.7768,141.0036,6123175131.0
Solana,2024-07-04,142.5448,127.9644,127.9644,7251633023.0
Solana,2024-07-05,136.0464,122.1742,134.4233,10212304580.0
Solana,2024-07-06,144.097,132.8183,143.2052,6876911497.0
Solana,2024-07-07,143.0442,132.1506,132.1506,4608597307.0
Solana,2024-07-08,141.5706,128.9573,139.589,7071324664.0
Solana,2024-07-09,144.0866,137.2038,141.8511,7265899401.0
Solana,2024-07-10,145.5988,139.4312,142.3293,5218736258.0
Solana,2024-07-11,145.531,136.2484,136.3409,4521715394.0
Solana,2024-07-12,140.606,134.5061,139.7016,5444345972.0
Solana,2024-07-13,143.4019,138.4405,141.8935,3418708233.0
Solana,2024-07-14,148.7,142.4694,148.2231,4125556455.0
Solana,2024-07-15,160.0152,147.4613,160.0152,5000468984.0
Solana,2024-07-16,162.589,153.1933,160.8805,6588105231.0
Solana,2024-07-17,163.6863,155.1441,155.5558,6120555803.0
Solana,2024-07-18,161.5352,155.69,159.2435,5088614241.0
Solana,2024-07-19,171.0702,156.5995,169.131,6705596496.0
Solana,2024-07-20,174.9322,167.747,174.1268,6175307483.0
Solana,2024-07-21,184.9717,171.4545,184.5372,5006688701.0
Solana,2024-07-22,184.62,177.3344,179.1587,7924558305.0
Solana,2024-07-23,180.734,171.7852,173.4445,6863883958.0
Solana,2024-07-24,182.4413,171.4662,178.0713,7131407887.0
Solana,2024-07-25,179.5728,166.2218,171.808,9067568844.0
Solana,2024-07-26,183.6325,172.0877,183.2362,8029474889.0
Solana,2024-07-27,188.1765,179.1563,184.7889,6278536400.0
Solana,2024-07-28,186.6413,181.5818,185.0145,7294286153.0
Solana,2024-07-29,193.9042,182.5448,182.7568,7101863960.0
Solana,2024-07-30,184.0326,176.0584,179.2581,7786665040.0
Solana,2024-07-31,184.1306,172.0812,172.0812,6545574382.0
Solana,2024-08-01,172.8867,158.5284,167.9781,8630496636.0
Solana,2024-08-02,169.1586,150.7567,152.9542,9929616642.0
Solana,2024-08-03,154.0935,140.7755,143.5252,9891988152.0
Solana,2024-08-04,146.1418,132.376,137.9824,8602714486.0
Solana,2024-08-05,139.1117,110.8635,130.3811,23777922445.0
Solana,2024-08-06,149.6276,131.053,144.2009,20025513725.0
Solana,2024-08-07,155.1388,143.1166,145.1712,13245146947.0
Solana,2024-08-08,163.2566,141.9775,163.2566,13248759591.0
Solana,2024-08-09,163.1252,151.3544,156.6049,10482948117.0
Solana,2024-08-10,158.2771,153.2878,154.091,6579557500.0
Solana,2024-08-11,157.8928,141.6732,142.0042,4419224923.0
Solana,2024-08-12,150.9032,142.262,146.7517,8130032553.0
Solana,2024-08-13,149.5289,143.417,146.9417,7591934933.0
Solana,2024-08-14,151.6299,143.0787,144.2358,6314737386.0
Solana,2024-08-15,147.3316,138.422,143.0188,6759332349.0
Solana,2024-08-16,144.9444,136.6761,139.4401,8075992922.0
Solana,2024-08-17,142.2299,138.1557,141.8499,5569666894.0
Solana,2024-08-18,147.2093,141.2264,142.9031,4049334280.0
Solana,2024-08-19,146.0313,141.0615,144.6059,5071076725.0
Solana,2024-08-20,148.705,141.9748,142.6647,5655747196.0
Solana,2024-08-21,144.1737,139.6516,142.6936,4760377215.0
Solana,2024-08-22,144.8482,141.2862,143.3728,4754798695.0
Solana,2024-08-23,153.8112,143.3919,153.0356,4187190140.0
Solana,2024-08-24,162.171,152.2278,160.6653,6974269499.0
Solana,2024-08-25,162.0386,155.5757,158.9597,5906936653.0
Solana,2024-08-26,161.8296,156.341,157.1642,5664026108.0
Solana,2024-08-27,159.6933,145.6714,147.1069,6329428474.0
Solana,2024-08-28,148.8278,141.2511,144.1979,7667586395.0
Solana,2024-08-29,147.3682,138.6215,140.2354,6457900137.0
Solana,2024-08-30,141.2249,132.8715,138.3856,6076071856.0
Solana,2024-08-31,139.1214,134.8282,135.609,4937627132.0
Solana,2024-09-01,136.0889,128.604,128.9975,3648350616.0
Solana,2024-09-02,135.4336,127.6848,135.1216,6443570371.0
Solana,2024-09-03,137.189,127.8576,127.8576,5095315481.0
Solana,2024-09-04,134.808,123.8271,133.7999,6515704823.0
Solana,2024-09-05,135.0775,128.3333,129.513,5655599653.0
Solana,2024-09-06,134.1638,121.4977,125.1225,6348420663.0
Solana,2024-09-07,129.3416,124.4842,127.8168,7231369941.0
Solana,2024-09-08,131.5456,126.9704,130.1587,3428274510.0
Solana,2024-09-09,136.1615,127.353,135.0363,4957224153.0
Solana,2024-09-10,137.6128,132.8117,135.7368,5762108740.0
Solana,2024-09-11,135.8337,128.6536,132.6514,5424002821.0
Solana,2024-09-12,136.4452,132.6113,136.2078,5149750285.0
Solana,2024-09-13,139.6589,132.3026,138.8588,4078298470.0
Solana,2024-09-14,139.7204,136.2222,137.3621,4249581745.0
Solana,2024-09-15,137.9541,131.3322,131.7586,2646104253.0
Solana,2024-09-16,132.4189,129.4513,131.7346,4414070811.0
Solana,2024-09-17,134.966,130.6534,131.7137,5639454037.0
Solana,2024-09-18,133.4222,127.5352,133.4222,9191185324.0
Solana,2024-09-19,143.9162,134.772,142.7809,14525660905.0
Solana,2024-09-20,151.8494,141.4079,146.3906,16306285720.0
Solana,2024-09-21,149.7453,144.8057,149.7453,11735181202.0
Solana,2024-09-22,149.8135,141.486,144.8907,7804139826.0
Solana,2024-09-23,148.8533,142.8644,145.0503,11589511920.0
Solana,2024-09-24,153.5449,143.4635,152.7931,12299087364.0
Solana,2024-09-25,153.6684,147.5499,148.2415,13936169854.0
Solana,2024-09-26,157.8629,147.0675,155.4636,12275836366.0
Solana,2024-09-27,161.0347,154.192,157.8371,16389897297.0
Solana,2024-09-28,159.2365,155.5303,157.1135,11796750501.0
Solana,2024-09-29,161.6007,155.314,158.7142,8169691747.0
Solana,2024-09-30,159.6471,152.238,152.7089,12326387757.0
Solana,2024-10-01,157.4306,143.3584,145.5382,13173858930.0
Solana,2024-10-02,148.8471,139.3226,140.5839,16932152911.0
Solana,2024-10-03,142.9557,133.6263,137.0227,14202262955.0
Solana,2024-10-04,144.3761,136.2027,143.3076,12056303864.0
Solana,2024-10-05,145.0089,141.2084,142.8138,8822774071.0
Solana,2024-10-06,146.7371,142.1688,146.4429,5785987092.0
Solana,2024-10-07,151.6958,143.7296,144.3332,10045425620.0
Solana,2024-10-08,145.4842,141.5309,143.5315,11119992954.0
Solana,2024-10-09,145.0663,139.0203,139.4563,8118672126.0
Solana,2024-10-10,140.6343,135.6978,138.9025,8695752301.0
Solana,2024-10-11,146.3709,138.8052,145.2752,9313600426.0
Solana,2024-10-12,147.3801,144.8788,146.7572,8225001373.0
Solana,2024-10-13,148.6923,144.8548,147.6435,6799111372.0
Solana,2024-10-14,157.7232,147.08,157.4492,11597404329.0
Solana,2024-10-15,158.5542,150.8935,154.6473,14730063046.0
Solana,2024-10-16,157.5311,153.037,154.1884,9512788263.0
Solana,2024-10-17,155.3752,147.8277,150.3774,5153298097.0
Solana,2024-10-18,156.0805,149.6726,154.7067,4790576038.0
Solana,2024-10-19,159.322,153.7938,159.2263,3693125341.0
Solana,2024-10-20,167.4672,157.2605,166.3634,4475831612.0
Solana,2024-10-21,170.3108,161.549,166.8507,8636969165.0
Solana,2024-10-22,170.2542,163.7364,167.243,8357030438.0
Solana,2024-10-23,173.343,164.3324,170.8069,7581436094.0
Solana,2024-10-24,178.0952,170.2071,176.459,9132646940.0
Solana,2024-10-25,176.7765,160.2054,163.9984,8238984160.0
Solana,2024-10-26,172.2514,162.7996,170.092,10543377827.0
Solana,2024-10-27,177.2359,169.7629,175.9437,5496412878.0
Solana,2024-10-28,179.3865,172.6954,177.9982,6718295673.0
Solana,2024-10-29,183.0631,176.9874,179.4965,8927749552.0
Solana,2024-10-30,181.1576,173.4684,175.2285,7983668811.0
Solana,2024-10-31,176.3373,167.7253,168.7002,6442570628.0
Solana,2024-11-01,173.8038,164.3402,166.3071,7194934261.0
Solana,2024-11-02,168.4852,162.7608,165.7707,5927155254.0
Solana,2024-11-03,166.1035,158.0677,163.2092,5387560725.0
Solana,2024-11-04,164.9167,155.3722,157.5993,6561187749.0
Solana,2024-11-05,169.1747,157.1647,166.6493,7086903499.0
Solana,2024-11-06,189.5842,166.6366,187.0858,17261447245.0
Solana,2024-11-07,197.6994,186.0256,196.2393,13140875349.0
Solana,2024-11-08,204.6877,195.9785,199.768,12200019749.0
Solana,2024-11-09,203.0709,195.8181,200.195,9574949319.0
Solana,2024-11-10,214.7578,199.0191,210.4065,11909158525.0
Solana,2024-11-11,223.8753,204.4941,223.0202,19128995228.0
Solana,2024-11-12,224.8609,205.8358,212.6797,22784714745.0
Solana,2024-11-13,220.2972,201.618,215.5019,21242503481.0
Solana,2024-11-14,223.8544,206.9851,208.9224,21479569802.0
Solana,2024-11-15,220.7018,204.7541,219.356,14901550773.0
Solana,2024-11-16,221.7016,213.8677,216.2249,12279097105.0
Solana,2024-11-17,240.9446,212.7386,237.4463,17040020875.0
Solana,2024-11-18,248.3204,234.7584,239.9513,18258613446.0
Solana,2024-11-19,246.6906,234.549,238.1925,16167843608.0
Solana,2024-11-20,242.1633,230.877,235.6254,14922668947.0
Solana,2024-11-21,258.745,229.862,256.993,18064553758.0
